Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,Precip (in),qc,Air Temp (F),qc
227,Plymouth,Sierra Foothill,5/26/2023,2100,146,0.00, ,55.6, 
227,Plymouth,Sierra Foothill,5/26/2023,2200,146,0.00, ,53.6, 
227,Plymouth,Sierra Foothill,5/26/2023,2300,146,0.00, ,52.3, 
227,Plymouth,Sierra Foothill,5/26/2023,2400,146,0.00, ,51.6, 
227,Plymouth,Sierra Foothill,5/27/2023,0100,147,0.00, ,51.2, 
227,Plymouth,Sierra Foothill,5/27/2023,0200,147,0.00, ,50.3, 
227,Plymouth,Sierra Foothill,5/27/2023,0300,147,0.00, ,48.1, 
227,Plymouth,Sierra Foothill,5/27/2023,0400,147,0.00, ,48.1, 
227,Plymouth,Sierra Foothill,5/27/2023,0500,147,0.00, ,47.1, 
227,Plymouth,Sierra Foothill,5/27/2023,0600,147,0.00, ,47.9, 
227,Plymouth,Sierra Foothill,5/27/2023,0700,147,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,5/27/2023,0800,147,0.00, ,55.4, 
227,Plymouth,Sierra Foothill,5/27/2023,0900,147,0.00, ,59.5, 
227,Plymouth,Sierra Foothill,5/27/2023,1000,147,0.00, ,61.9, 
227,Plymouth,Sierra Foothill,5/27/2023,1100,147,0.00, ,65.3, 
227,Plymouth,Sierra Foothill,5/27/2023,1200,147,0.00, ,68.5, 
227,Plymouth,Sierra Foothill,5/27/2023,1300,147,0.00, ,71.0, 
227,Plymouth,Sierra Foothill,5/27/2023,1400,147,0.00, ,72.6, 
227,Plymouth,Sierra Foothill,5/27/2023,1500,147,0.00, ,74.4, 
227,Plymouth,Sierra Foothill,5/27/2023,1600,147,0.00, ,75.7, 
227,Plymouth,Sierra Foothill,5/27/2023,1700,147,0.00, ,75.8, 
227,Plymouth,Sierra Foothill,5/27/2023,1800,147,0.00, ,74.2, 
227,Plymouth,Sierra Foothill,5/27/2023,1900,147,0.00, ,71.0, 
227,Plymouth,Sierra Foothill,5/27/2023,2000,147,0.00, ,63.6, 
227,Plymouth,Sierra Foothill,5/27/2023,2100,147,0.00, ,59.2, 
227,Plymouth,Sierra Foothill,5/27/2023,2200,147,0.00, ,56.5, 
227,Plymouth,Sierra Foothill,5/27/2023,2300,147,0.00, ,53.6, 
227,Plymouth,Sierra Foothill,5/27/2023,2400,147,0.00, ,53.3, 
227,Plymouth,Sierra Foothill,5/28/2023,0100,148,0.00, ,52.6, 
227,Plymouth,Sierra Foothill,5/28/2023,0200,148,0.00, ,51.7, 
227,Plymouth,Sierra Foothill,5/28/2023,0300,148,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,5/28/2023,0400,148,0.00, ,54.4, 
227,Plymouth,Sierra Foothill,5/28/2023,0500,148,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,5/28/2023,0600,148,0.00, ,51.9, 
227,Plymouth,Sierra Foothill,5/28/2023,0700,148,0.00, ,55.7, 
227,Plymouth,Sierra Foothill,5/28/2023,0800,148,0.00, ,58.7, 
227,Plymouth,Sierra Foothill,5/28/2023,0900,148,0.00, ,60.5, 
227,Plymouth,Sierra Foothill,5/28/2023,1000,148,0.00, ,62.3, 
227,Plymouth,Sierra Foothill,5/28/2023,1100,148,0.00, ,64.1, 
227,Plymouth,Sierra Foothill,5/28/2023,1200,148,0.00, ,67.4, 
227,Plymouth,Sierra Foothill,5/28/2023,1300,148,0.00, ,69.5, 
227,Plymouth,Sierra Foothill,5/28/2023,1400,148,0.00, ,69.7, 
227,Plymouth,Sierra Foothill,5/28/2023,1500,148,0.00, ,67.4, 
227,Plymouth,Sierra Foothill,5/28/2023,1600,148,0.00, ,67.2, 
227,Plymouth,Sierra Foothill,5/28/2023,1700,148,0.00, ,68.5, 
227,Plymouth,Sierra Foothill,5/28/2023,1800,148,0.00, ,70.2, 
227,Plymouth,Sierra Foothill,5/28/2023,1900,148,0.00, ,68.6, 
227,Plymouth,Sierra Foothill,5/28/2023,2000,148,0.00, ,65.4, 
227,Plymouth,Sierra Foothill,5/28/2023,2100,148,0.00, ,60.8, 
227,Plymouth,Sierra Foothill,5/28/2023,2200,148,0.00, ,58.7, 
227,Plymouth,Sierra Foothill,5/28/2023,2300,148,0.00, ,57.3, 
227,Plymouth,Sierra Foothill,5/28/2023,2400,148,0.00, ,54.6, 
227,Plymouth,Sierra Foothill,5/29/2023,0100,149,0.00, ,51.6, 
227,Plymouth,Sierra Foothill,5/29/2023,0200,149,0.00, ,50.1, 
227,Plymouth,Sierra Foothill,5/29/2023,0300,149,0.00, ,50.2, 
227,Plymouth,Sierra Foothill,5/29/2023,0400,149,0.00, ,49.6, 
227,Plymouth,Sierra Foothill,5/29/2023,0500,149,0.00, ,48.5, 
227,Plymouth,Sierra Foothill,5/29/2023,0600,149,0.00, ,48.3, 
227,Plymouth,Sierra Foothill,5/29/2023,0700,149,0.00, ,52.2, 
227,Plymouth,Sierra Foothill,5/29/2023,0800,149,0.00, ,54.7, 
227,Plymouth,Sierra Foothill,5/29/2023,0900,149,0.00, ,59.4, 
227,Plymouth,Sierra Foothill,5/29/2023,1000,149,0.00, ,60.8, 
227,Plymouth,Sierra Foothill,5/29/2023,1100,149,0.00, ,63.5, 
227,Plymouth,Sierra Foothill,5/29/2023,1200,149,0.00, ,66.5, 
227,Plymouth,Sierra Foothill,5/29/2023,1300,149,0.00, ,69.6, 
227,Plymouth,Sierra Foothill,5/29/2023,1400,149,0.00, ,70.8, 
227,Plymouth,Sierra Foothill,5/29/2023,1500,149,0.00, ,71.9, 
227,Plymouth,Sierra Foothill,5/29/2023,1600,149,0.00, ,72.5, 
227,Plymouth,Sierra Foothill,5/29/2023,1700,149,0.00, ,71.8, 
227,Plymouth,Sierra Foothill,5/29/2023,1800,149,0.00, ,68.8, 
227,Plymouth,Sierra Foothill,5/29/2023,1900,149,0.00, ,64.5, 
227,Plymouth,Sierra Foothill,5/29/2023,2000,149,0.00, ,59.9, 
227,Plymouth,Sierra Foothill,5/29/2023,2100,149,0.00, ,57.3, 
227,Plymouth,Sierra Foothill,5/29/2023,2200,149,0.00, ,52.7, 
227,Plymouth,Sierra Foothill,5/29/2023,2300,149,0.00, ,50.6, 
227,Plymouth,Sierra Foothill,5/29/2023,2400,149,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,5/30/2023,0100,150,0.00, ,49.8, 
227,Plymouth,Sierra Foothill,5/30/2023,0200,150,0.00, ,49.1, 
227,Plymouth,Sierra Foothill,5/30/2023,0300,150,0.00, ,48.2, 
227,Plymouth,Sierra Foothill,5/30/2023,0400,150,0.00, ,47.4, 
227,Plymouth,Sierra Foothill,5/30/2023,0500,150,0.00, ,48.8, 
227,Plymouth,Sierra Foothill,5/30/2023,0600,150,0.00, ,49.2, 
227,Plymouth,Sierra Foothill,5/30/2023,0700,150,0.00, ,53.0, 
227,Plymouth,Sierra Foothill,5/30/2023,0800,150,0.00, ,56.2, 
227,Plymouth,Sierra Foothill,5/30/2023,0900,150,0.00, ,58.1, 
227,Plymouth,Sierra Foothill,5/30/2023,1000,150,0.00, ,60.4, 
227,Plymouth,Sierra Foothill,5/30/2023,1100,150,0.00, ,62.8, 
227,Plymouth,Sierra Foothill,5/30/2023,1200,150,0.00, ,65.6, 
227,Plymouth,Sierra Foothill,5/30/2023,1300,150,0.00, ,68.0, 
227,Plymouth,Sierra Foothill,5/30/2023,1400,150,0.00, ,70.0, 
227,Plymouth,Sierra Foothill,5/30/2023,1500,150,0.00, ,70.4, 
227,Plymouth,Sierra Foothill,5/30/2023,1600,150,0.00, ,70.6, 
227,Plymouth,Sierra Foothill,5/30/2023,1700,150,0.00, ,69.4, 
227,Plymouth,Sierra Foothill,5/30/2023,1800,150,0.00, ,68.4, 
227,Plymouth,Sierra Foothill,5/30/2023,1900,150,0.00, ,64.3, 
227,Plymouth,Sierra Foothill,5/30/2023,2000,150,0.00, ,59.3, 
227,Plymouth,Sierra Foothill,5/30/2023,2100,150,0.00, ,55.0, 
227,Plymouth,Sierra Foothill,5/30/2023,2200,150,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,5/30/2023,2300,150,0.00, ,51.5, 
227,Plymouth,Sierra Foothill,5/30/2023,2400,150,0.00, ,48.9, 
227,Plymouth,Sierra Foothill,5/31/2023,0100,151,0.00, ,48.8, 
227,Plymouth,Sierra Foothill,5/31/2023,0200,151,0.00, ,47.2, 
227,Plymouth,Sierra Foothill,5/31/2023,0300,151,0.00, ,45.6, 
227,Plymouth,Sierra Foothill,5/31/2023,0400,151,0.00, ,46.4, 
227,Plymouth,Sierra Foothill,5/31/2023,0500,151,0.00, ,46.7, 
227,Plymouth,Sierra Foothill,5/31/2023,0600,151,0.00, ,46.2, 
227,Plymouth,Sierra Foothill,5/31/2023,0700,151,0.00, ,47.5, 
227,Plymouth,Sierra Foothill,5/31/2023,0800,151,0.00, ,50.1, 
227,Plymouth,Sierra Foothill,5/31/2023,0900,151,0.00, ,54.9, 
227,Plymouth,Sierra Foothill,5/31/2023,1000,151,0.00, ,59.0, 
227,Plymouth,Sierra Foothill,5/31/2023,1100,151,0.00, ,63.2, 
227,Plymouth,Sierra Foothill,5/31/2023,1200,151,0.00, ,66.6, 
227,Plymouth,Sierra Foothill,5/31/2023,1300,151,0.00, ,69.3, 
227,Plymouth,Sierra Foothill,5/31/2023,1400,151,0.00, ,71.5, 
227,Plymouth,Sierra Foothill,5/31/2023,1500,151,0.00, ,73.0, 
227,Plymouth,Sierra Foothill,5/31/2023,1600,151,0.00, ,73.3, 
227,Plymouth,Sierra Foothill,5/31/2023,1700,151,0.00, ,73.7, 
227,Plymouth,Sierra Foothill,5/31/2023,1800,151,0.00, ,73.1, 
227,Plymouth,Sierra Foothill,5/31/2023,1900,151,0.00, ,70.6, 
227,Plymouth,Sierra Foothill,5/31/2023,2000,151,0.00, ,63.9, 
227,Plymouth,Sierra Foothill,5/31/2023,2100,151,0.00, ,59.1, 
227,Plymouth,Sierra Foothill,5/31/2023,2200,151,0.00, ,56.7, 
227,Plymouth,Sierra Foothill,5/31/2023,2300,151,0.00, ,54.3, 
227,Plymouth,Sierra Foothill,5/31/2023,2400,151,0.00, ,52.6, 
227,Plymouth,Sierra Foothill,6/1/2023,0100,152,0.00, ,51.5, 
227,Plymouth,Sierra Foothill,6/1/2023,0200,152,0.00, ,50.6, 
227,Plymouth,Sierra Foothill,6/1/2023,0300,152,0.00, ,49.8, 
227,Plymouth,Sierra Foothill,6/1/2023,0400,152,0.00, ,49.1, 
227,Plymouth,Sierra Foothill,6/1/2023,0500,152,0.00, ,49.9, 
227,Plymouth,Sierra Foothill,6/1/2023,0600,152,0.00, ,50.7, 
227,Plymouth,Sierra Foothill,6/1/2023,0700,152,0.00, ,55.7, 
227,Plymouth,Sierra Foothill,6/1/2023,0800,152,0.00, ,59.9, 
227,Plymouth,Sierra Foothill,6/1/2023,0900,152,0.00, ,63.9, 
227,Plymouth,Sierra Foothill,6/1/2023,1000,152,0.00, ,66.5, 
227,Plymouth,Sierra Foothill,6/1/2023,1100,152,0.00, ,68.9, 
227,Plymouth,Sierra Foothill,6/1/2023,1200,152,0.00, ,70.0, 
227,Plymouth,Sierra Foothill,6/1/2023,1300,152,0.00, ,72.2, 
227,Plymouth,Sierra Foothill,6/1/2023,1400,152,0.00, ,74.3, 
227,Plymouth,Sierra Foothill,6/1/2023,1500,152,0.00, ,75.4, 
227,Plymouth,Sierra Foothill,6/1/2023,1600,152,0.00, ,76.3, 
227,Plymouth,Sierra Foothill,6/1/2023,1700,152,0.00, ,75.8, 
227,Plymouth,Sierra Foothill,6/1/2023,1800,152,0.00, ,74.7, 
227,Plymouth,Sierra Foothill,6/1/2023,1900,152,0.00, ,71.7, 
227,Plymouth,Sierra Foothill,6/1/2023,2000,152,0.00, ,64.0, 
227,Plymouth,Sierra Foothill,6/1/2023,2100,152,0.00, ,59.4, 
227,Plymouth,Sierra Foothill,6/1/2023,2200,152,0.00, ,56.8, 
227,Plymouth,Sierra Foothill,6/1/2023,2300,152,0.00, ,54.3, 
227,Plymouth,Sierra Foothill,6/1/2023,2400,152,0.00, ,53.9, 
227,Plymouth,Sierra Foothill,6/2/2023,0100,153,0.00, ,54.4, 
227,Plymouth,Sierra Foothill,6/2/2023,0200,153,0.00, ,54.1, 
227,Plymouth,Sierra Foothill,6/2/2023,0300,153,0.00, ,51.6, 
227,Plymouth,Sierra Foothill,6/2/2023,0400,153,0.00, ,49.3, 
227,Plymouth,Sierra Foothill,6/2/2023,0500,153,0.00, ,48.3, 
227,Plymouth,Sierra Foothill,6/2/2023,0600,153,0.00, ,49.4, 
227,Plymouth,Sierra Foothill,6/2/2023,0700,153,0.00, ,56.6, 
227,Plymouth,Sierra Foothill,6/2/2023,0800,153,0.00, ,60.9, 
227,Plymouth,Sierra Foothill,6/2/2023,0900,153,0.00, ,64.3, 
227,Plymouth,Sierra Foothill,6/2/2023,1000,153,0.00, ,67.6, 
227,Plymouth,Sierra Foothill,6/2/2023,1100,153,0.00, ,70.8, 
227,Plymouth,Sierra Foothill,6/2/2023,1200,153,0.00, ,73.7, 
227,Plymouth,Sierra Foothill,6/2/2023,1300,153,0.00, ,76.3, 
227,Plymouth,Sierra Foothill,6/2/2023,1400,153,0.01,R,77.7, 
227,Plymouth,Sierra Foothill,6/2/2023,1500,153,0.00, ,79.3, 
227,Plymouth,Sierra Foothill,6/2/2023,1600,153,0.00, ,80.3, 
227,Plymouth,Sierra Foothill,6/2/2023,1700,153,0.00, ,80.7, 
227,Plymouth,Sierra Foothill,6/2/2023,1800,153,0.00, ,79.8, 
227,Plymouth,Sierra Foothill,6/2/2023,1900,153,0.00, ,77.0, 
227,Plymouth,Sierra Foothill,6/2/2023,2000,153,0.00, ,66.8, 
227,Plymouth,Sierra Foothill,6/2/2023,2100,153,0.00, ,63.4, 
227,Plymouth,Sierra Foothill,6/2/2023,2200,153,0.00, ,61.2, 
227,Plymouth,Sierra Foothill,6/2/2023,2300,153,0.00, ,61.3, 
227,Plymouth,Sierra Foothill,6/2/2023,2400,153,0.00, ,57.3, 
227,Plymouth,Sierra Foothill,6/3/2023,0100,154,0.00, ,58.5, 
227,Plymouth,Sierra Foothill,6/3/2023,0200,154,0.00, ,57.8, 
227,Plymouth,Sierra Foothill,6/3/2023,0300,154,0.00, ,57.0, 
227,Plymouth,Sierra Foothill,6/3/2023,0400,154,0.00, ,59.5, 
227,Plymouth,Sierra Foothill,6/3/2023,0500,154,0.00, ,54.4, 
227,Plymouth,Sierra Foothill,6/3/2023,0600,154,0.00, ,54.5, 
227,Plymouth,Sierra Foothill,6/3/2023,0700,154,0.00, ,63.6, 
227,Plymouth,Sierra Foothill,6/3/2023,0800,154,0.00, ,70.5, 
227,Plymouth,Sierra Foothill,6/3/2023,0900,154,0.00, ,73.6, 
227,Plymouth,Sierra Foothill,6/3/2023,1000,154,0.00, ,77.3, 
227,Plymouth,Sierra Foothill,6/3/2023,1100,154,0.00, ,78.0, 
227,Plymouth,Sierra Foothill,6/3/2023,1200,154,0.00, ,79.4, 
227,Plymouth,Sierra Foothill,6/3/2023,1300,154,0.00, ,81.2, 
227,Plymouth,Sierra Foothill,6/3/2023,1400,154,0.00, ,82.5, 
227,Plymouth,Sierra Foothill,6/3/2023,1500,154,0.00, ,83.6, 
227,Plymouth,Sierra Foothill,6/3/2023,1600,154,0.00, ,84.3, 
227,Plymouth,Sierra Foothill,6/3/2023,1700,154,0.00, ,84.7, 
227,Plymouth,Sierra Foothill,6/3/2023,1800,154,0.00, ,84.0, 
227,Plymouth,Sierra Foothill,6/3/2023,1900,154,0.00, ,81.5, 
227,Plymouth,Sierra Foothill,6/3/2023,2000,154,0.00, ,69.9, 
227,Plymouth,Sierra Foothill,6/3/2023,2100,154,0.00, ,65.5, 
227,Plymouth,Sierra Foothill,6/3/2023,2200,154,0.00, ,64.6, 
227,Plymouth,Sierra Foothill,6/3/2023,2300,154,0.00, ,64.4, 
227,Plymouth,Sierra Foothill,6/3/2023,2400,154,0.00, ,65.0, 
227,Plymouth,Sierra Foothill,6/4/2023,0100,155,0.00, ,62.1, 
227,Plymouth,Sierra Foothill,6/4/2023,0200,155,0.00, ,61.9, 
227,Plymouth,Sierra Foothill,6/4/2023,0300,155,0.00, ,61.5, 
227,Plymouth,Sierra Foothill,6/4/2023,0400,155,0.00, ,60.9, 
227,Plymouth,Sierra Foothill,6/4/2023,0500,155,0.00, ,60.6, 
227,Plymouth,Sierra Foothill,6/4/2023,0600,155,0.00, ,63.9, 
227,Plymouth,Sierra Foothill,6/4/2023,0700,155,0.00, ,69.4, 
227,Plymouth,Sierra Foothill,6/4/2023,0800,155,0.00, ,76.8, 
227,Plymouth,Sierra Foothill,6/4/2023,0900,155,0.00, ,77.4, 
227,Plymouth,Sierra Foothill,6/4/2023,1000,155,0.00, ,78.9, 
227,Plymouth,Sierra Foothill,6/4/2023,1100,155,0.00, ,80.5, 
227,Plymouth,Sierra Foothill,6/4/2023,1200,155,0.00, ,82.4, 
227,Plymouth,Sierra Foothill,6/4/2023,1300,155,0.00, ,84.5, 
227,Plymouth,Sierra Foothill,6/4/2023,1400,155,0.00, ,86.2, 
227,Plymouth,Sierra Foothill,6/4/2023,1500,155,0.00, ,87.3, 
227,Plymouth,Sierra Foothill,6/4/2023,1600,155,0.00, ,88.7, 
227,Plymouth,Sierra Foothill,6/4/2023,1700,155,0.00, ,88.6, 
227,Plymouth,Sierra Foothill,6/4/2023,1800,155,0.00, ,87.1, 
227,Plymouth,Sierra Foothill,6/4/2023,1900,155,0.00, ,81.5, 
227,Plymouth,Sierra Foothill,6/4/2023,2000,155,0.00, ,76.3, 
227,Plymouth,Sierra Foothill,6/4/2023,2100,155,0.00, ,71.5, 
227,Plymouth,Sierra Foothill,6/4/2023,2200,155,0.00, ,69.1, 
227,Plymouth,Sierra Foothill,6/4/2023,2300,155,0.00, ,68.6, 
227,Plymouth,Sierra Foothill,6/4/2023,2400,155,0.00, ,68.2, 
227,Plymouth,Sierra Foothill,6/5/2023,0100,156,0.00, ,67.4, 
227,Plymouth,Sierra Foothill,6/5/2023,0200,156,0.00, ,63.5, 
227,Plymouth,Sierra Foothill,6/5/2023,0300,156,0.00, ,64.6, 
227,Plymouth,Sierra Foothill,6/5/2023,0400,156,0.00, ,66.6, 
227,Plymouth,Sierra Foothill,6/5/2023,0500,156,0.00, ,63.3, 
227,Plymouth,Sierra Foothill,6/5/2023,0600,156,0.00, ,64.8, 
227,Plymouth,Sierra Foothill,6/5/2023,0700,156,0.00, ,67.4, 
227,Plymouth,Sierra Foothill,6/5/2023,0800,156,0.00, ,74.0, 
227,Plymouth,Sierra Foothill,6/5/2023,0900,156,0.00, ,73.5, 
227,Plymouth,Sierra Foothill,6/5/2023,1000,156,0.00, ,74.2, 
227,Plymouth,Sierra Foothill,6/5/2023,1100,156,0.00, ,75.8, 
227,Plymouth,Sierra Foothill,6/5/2023,1200,156,0.00, ,77.8, 
227,Plymouth,Sierra Foothill,6/5/2023,1300,156,0.00, ,76.3, 
227,Plymouth,Sierra Foothill,6/5/2023,1400,156,0.00, ,75.2, 
227,Plymouth,Sierra Foothill,6/5/2023,1500,156,0.00, ,75.7, 
227,Plymouth,Sierra Foothill,6/5/2023,1600,156,0.00, ,74.9, 
227,Plymouth,Sierra Foothill,6/5/2023,1700,156,0.00, ,76.6, 
227,Plymouth,Sierra Foothill,6/5/2023,1800,156,0.00, ,71.3, 
227,Plymouth,Sierra Foothill,6/5/2023,1900,156,0.00, ,68.9, 
227,Plymouth,Sierra Foothill,6/5/2023,2000,156,0.00, ,65.2, 
227,Plymouth,Sierra Foothill,6/5/2023,2100,156,0.00, ,61.3, 
227,Plymouth,Sierra Foothill,6/5/2023,2200,156,0.00, ,59.6, 
227,Plymouth,Sierra Foothill,6/5/2023,2300,156,0.00, ,59.5, 
227,Plymouth,Sierra Foothill,6/5/2023,2400,156,0.00, ,59.0, 
227,Plymouth,Sierra Foothill,6/6/2023,0100,157,0.00, ,58.5, 
227,Plymouth,Sierra Foothill,6/6/2023,0200,157,0.00, ,56.9, 
227,Plymouth,Sierra Foothill,6/6/2023,0300,157,0.00, ,54.3, 
227,Plymouth,Sierra Foothill,6/6/2023,0400,157,0.00, ,54.1, 
227,Plymouth,Sierra Foothill,6/6/2023,0500,157,0.00, ,53.9, 
227,Plymouth,Sierra Foothill,6/6/2023,0600,157,0.00, ,53.9, 
227,Plymouth,Sierra Foothill,6/6/2023,0700,157,0.00, ,55.1, 
227,Plymouth,Sierra Foothill,6/6/2023,0800,157,0.00, ,59.8, 
227,Plymouth,Sierra Foothill,6/6/2023,0900,157,0.00, ,63.9, 
227,Plymouth,Sierra Foothill,6/6/2023,1000,157,0.00, ,64.8, 
227,Plymouth,Sierra Foothill,6/6/2023,1100,157,0.00, ,65.4, 
227,Plymouth,Sierra Foothill,6/6/2023,1200,157,0.00, ,67.7, 
227,Plymouth,Sierra Foothill,6/6/2023,1300,157,0.00, ,68.2, 
227,Plymouth,Sierra Foothill,6/6/2023,1400,157,0.04, ,64.5, 
227,Plymouth,Sierra Foothill,6/6/2023,1500,157,0.02, ,61.6, 
227,Plymouth,Sierra Foothill,6/6/2023,1600,157,0.00, ,61.6, 
227,Plymouth,Sierra Foothill,6/6/2023,1700,157,0.00, ,63.7, 
227,Plymouth,Sierra Foothill,6/6/2023,1800,157,0.00, ,63.2, 
227,Plymouth,Sierra Foothill,6/6/2023,1900,157,0.00, ,61.4, 
227,Plymouth,Sierra Foothill,6/6/2023,2000,157,0.00, ,57.1, 
227,Plymouth,Sierra Foothill,6/6/2023,2100,157,0.00, ,56.0, 
227,Plymouth,Sierra Foothill,6/6/2023,2200,157,0.00, ,54.2, 
227,Plymouth,Sierra Foothill,6/6/2023,2300,157,0.00, ,52.2, 
227,Plymouth,Sierra Foothill,6/6/2023,2400,157,0.00, ,52.7, 
227,Plymouth,Sierra Foothill,6/7/2023,0100,158,0.00, ,52.7, 
227,Plymouth,Sierra Foothill,6/7/2023,0200,158,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,6/7/2023,0300,158,0.00, ,53.5, 
227,Plymouth,Sierra Foothill,6/7/2023,0400,158,0.00, ,52.8, 
227,Plymouth,Sierra Foothill,6/7/2023,0500,158,0.00, ,52.8, 
227,Plymouth,Sierra Foothill,6/7/2023,0600,158,0.00, ,53.2, 
227,Plymouth,Sierra Foothill,6/7/2023,0700,158,0.00, ,54.0, 
227,Plymouth,Sierra Foothill,6/7/2023,0800,158,0.00, ,56.4, 
227,Plymouth,Sierra Foothill,6/7/2023,0900,158,0.00, ,58.9, 
227,Plymouth,Sierra Foothill,6/7/2023,1000,158,0.00, ,61.4, 
227,Plymouth,Sierra Foothill,6/7/2023,1100,158,0.00, ,63.2, 
227,Plymouth,Sierra Foothill,6/7/2023,1200,158,0.00, ,64.3, 
227,Plymouth,Sierra Foothill,6/7/2023,1300,158,0.00, ,65.3, 
227,Plymouth,Sierra Foothill,6/7/2023,1400,158,0.00, ,67.2, 
227,Plymouth,Sierra Foothill,6/7/2023,1500,158,0.00, ,68.9, 
227,Plymouth,Sierra Foothill,6/7/2023,1600,158,0.00, ,67.9, 
227,Plymouth,Sierra Foothill,6/7/2023,1700,158,0.00, ,67.2, 
227,Plymouth,Sierra Foothill,6/7/2023,1800,158,0.00, ,66.7, 
227,Plymouth,Sierra Foothill,6/7/2023,1900,158,0.00, ,65.2, 
227,Plymouth,Sierra Foothill,6/7/2023,2000,158,0.00, ,62.5, 
227,Plymouth,Sierra Foothill,6/7/2023,2100,158,0.00, ,59.9, 
227,Plymouth,Sierra Foothill,6/7/2023,2200,158,0.00, ,57.7, 
227,Plymouth,Sierra Foothill,6/7/2023,2300,158,0.00, ,54.2, 
227,Plymouth,Sierra Foothill,6/7/2023,2400,158,0.00, ,51.5, 
227,Plymouth,Sierra Foothill,6/8/2023,0100,159,0.00, ,51.4, 
227,Plymouth,Sierra Foothill,6/8/2023,0200,159,0.00, ,54.1, 
227,Plymouth,Sierra Foothill,6/8/2023,0300,159,0.00, ,55.1, 
227,Plymouth,Sierra Foothill,6/8/2023,0400,159,0.00, ,54.9, 
227,Plymouth,Sierra Foothill,6/8/2023,0500,159,0.00, ,54.7, 
227,Plymouth,Sierra Foothill,6/8/2023,0600,159,0.00, ,54.9, 
227,Plymouth,Sierra Foothill,6/8/2023,0700,159,0.00, ,58.1, 
227,Plymouth,Sierra Foothill,6/8/2023,0800,159,0.00, ,60.8, 
227,Plymouth,Sierra Foothill,6/8/2023,0900,159,0.00, ,63.0, 
227,Plymouth,Sierra Foothill,6/8/2023,1000,159,0.00, ,65.2, 
227,Plymouth,Sierra Foothill,6/8/2023,1100,159,0.00, ,68.8, 
227,Plymouth,Sierra Foothill,6/8/2023,1200,159,0.00, ,70.9, 
227,Plymouth,Sierra Foothill,6/8/2023,1300,159,0.00, ,72.7, 
227,Plymouth,Sierra Foothill,6/8/2023,1400,159,0.00, ,74.3, 
227,Plymouth,Sierra Foothill,6/8/2023,1500,159,0.00, ,74.7, 
227,Plymouth,Sierra Foothill,6/8/2023,1600,159,0.00, ,74.6, 
227,Plymouth,Sierra Foothill,6/8/2023,1700,159,0.00, ,75.2, 
227,Plymouth,Sierra Foothill,6/8/2023,1800,159,0.00, ,73.9, 
227,Plymouth,Sierra Foothill,6/8/2023,1900,159,0.00, ,70.6, 
227,Plymouth,Sierra Foothill,6/8/2023,2000,159,0.00, ,66.8, 
227,Plymouth,Sierra Foothill,6/8/2023,2100,159,0.00, ,64.1, 
227,Plymouth,Sierra Foothill,6/8/2023,2200,159,0.00, ,62.7, 
227,Plymouth,Sierra Foothill,6/8/2023,2300,159,0.00, ,58.4, 
227,Plymouth,Sierra Foothill,6/8/2023,2400,159,0.00, ,56.2, 
227,Plymouth,Sierra Foothill,6/9/2023,0100,160,0.00, ,54.7, 
227,Plymouth,Sierra Foothill,6/9/2023,0200,160,0.00, ,54.8, 
227,Plymouth,Sierra Foothill,6/9/2023,0300,160,0.00, ,52.1, 
227,Plymouth,Sierra Foothill,6/9/2023,0400,160,0.00, ,54.1, 
227,Plymouth,Sierra Foothill,6/9/2023,0500,160,0.00, ,54.6, 
227,Plymouth,Sierra Foothill,6/9/2023,0600,160,0.00, ,52.3, 
227,Plymouth,Sierra Foothill,6/9/2023,0700,160,0.00, ,58.9, 
227,Plymouth,Sierra Foothill,6/9/2023,0800,160,0.00, ,62.3, 
227,Plymouth,Sierra Foothill,6/9/2023,0900,160,0.00, ,65.4, 
227,Plymouth,Sierra Foothill,6/9/2023,1000,160,0.00, ,66.7, 
227,Plymouth,Sierra Foothill,6/9/2023,1100,160,0.00, ,69.3, 
227,Plymouth,Sierra Foothill,6/9/2023,1200,160,0.00, ,72.1, 
227,Plymouth,Sierra Foothill,6/9/2023,1300,160,0.00, ,73.7, 
227,Plymouth,Sierra Foothill,6/9/2023,1400,160,0.00, ,74.8, 
227,Plymouth,Sierra Foothill,6/9/2023,1500,160,0.00, ,75.4, 
227,Plymouth,Sierra Foothill,6/9/2023,1600,160,0.00, ,75.7, 
227,Plymouth,Sierra Foothill,6/9/2023,1700,160,0.00, ,74.3, 
227,Plymouth,Sierra Foothill,6/9/2023,1800,160,0.00, ,72.6, 
227,Plymouth,Sierra Foothill,6/9/2023,1900,160,0.00, ,69.0, 
227,Plymouth,Sierra Foothill,6/9/2023,2000,160,0.00, ,64.0, 
227,Plymouth,Sierra Foothill,6/9/2023,2100,160,0.00, ,57.6, 
227,Plymouth,Sierra Foothill,6/9/2023,2200,160,0.00, ,54.6, 
227,Plymouth,Sierra Foothill,6/9/2023,2300,160,0.00, ,53.5, 
227,Plymouth,Sierra Foothill,6/9/2023,2400,160,0.00, ,53.6, 
